Date,SPY_US_Equity,QQQ_US_Equity,IWD_US_Equity,IWF_US_Equity,IWN_US_Equity,MDY_US_Equity,IWM_US_Equity,IWO_US_Equity,EFA_US_Equity,EWJ_US_Equity,EWW_US_Equity,EWY_US_Equity,EWH_US_Equity,EWZ_US_Equity,IYR_US_Equity,SPLV_US_Equity,TLT_US_Equity,IEF_US_Equity,SHY_US_Equity,TIP_US_Equity,LQD_US_Equity,HYG_US_Equity,GLD_US_Equity
2003.08.08,0.002632,0.012632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.042632,0.002632,0.062632,0.002632,0.132632,0.022632,0,0,0,0.512632,0.002632,0.182632,0
2003.08.15,0.002632,0.012632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.042632,0.002632,0.062632,0.002632,0.122632,0.032632,0,0,0,0.512632,0.002632,0.182632,0
2003.08.22,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.052632,0.002632,0.042632,0.002632,0.112632,0.072632,0,0,0,0.502632,0.002632,0.182632,0
2003.08.29,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.052632,0.002632,0.032632,0.002632,0.122632,0.072632,0,0,0,0.502632,0.002632,0.182632,0
2003.09.05,0.002632,0.012632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.042632,0.002632,0.032632,0.002632,0.122632,0.072632,0,0,0,0.502632,0.002632,0.182632,0
2003.09.12,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.032632,0.002632,0.032632,0.002632,0.122632,0.122632,0,0,0,0.462632,0.002632,0.192632,0
2003.09.19,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.875455,0.005455,0.005455,0.005455,0
2003.09.26,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.10.03,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.10.10,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.10.17,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.10.24,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.10.31,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.11.07,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.885455,0.005455,0.005455,0.005455,0
2003.11.14,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.015455,0
2003.11.21,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.875455,0.005455,0.005455,0.015455,0
2003.11.28,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2003.12.05,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2003.12.12,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2003.12.19,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.015455,0
2003.12.26,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2004.01.02,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2004.01.09,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.035455,0
2004.01.16,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2004.01.23,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2004.01.30,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.015455,0
2004.02.06,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.02.13,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.015455,0
2004.02.20,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.015455,0
2004.02.27,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.03.05,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.03.12,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.03.19,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.03.26,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.04.02,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.025455,0
2004.04.09,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.015455,0
2004.04.16,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.025455,0
2004.04.23,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2004.04.30,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2004.05.07,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.875455,0.005455,0.005455,0.015455,0
2004.05.14,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.875455,0.005455,0.005455,0.015455,0
2004.05.21,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.875455,0.005455,0.005455,0.015455,0
2004.05.28,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.025455,0
2004.06.04,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.025455,0
2004.06.11,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.025455,0
2004.06.18,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2004.06.25,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.07.02,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.07.09,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.07.16,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.07.23,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.07.30,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.08.06,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.08.13,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.08.20,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.08.27,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2004.09.03,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.09.10,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2004.09.17,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2004.09.24,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2004.10.01,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2004.10.08,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.10.15,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.10.22,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2004.10.29,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2004.11.05,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.11.12,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.11.19,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2004.11.26,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2004.12.03,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.805455,0.005455,0.005455,0.085455,0
2004.12.10,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2004.12.17,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2004.12.24,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2004.12.31,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.01.07,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.01.14,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.01.21,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.01.28,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.02.04,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.02.11,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.02.18,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.02.25,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.03.04,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.03.11,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.805455,0.005455,0.005455,0.085455,0
2005.03.18,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.03.25,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.04.01,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.04.08,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.815455,0.005455,0.005455,0.075455,0
2005.04.15,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.04.22,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.04.29,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.05.06,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.825455,0.005455,0.005455,0.065455,0
2005.05.13,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2005.05.20,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.835455,0.005455,0.005455,0.055455,0
2005.05.27,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2005.06.03,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.005455,0.045455,0
2005.06.10,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2005.06.17,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.025455,0
2005.06.24,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.865455,0.005455,0.005455,0.025455,0
2005.07.01,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2005.07.08,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.835455,0.005455,0.005455,0.045455,0
2005.07.15,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.835455,0.005455,0.005455,0.045455,0
2005.07.22,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.845455,0.005455,0.005455,0.035455,0
2005.07.29,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.845455,0.005455,0.005455,0.035455,0
2005.08.05,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.845455,0.005455,0.005455,0.035455,0
2005.08.12,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2005.08.19,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.855455,0.005455,0.005455,0.035455,0
2005.08.26,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.845455,0.005455,0.015455,0.035455,0
2005.09.02,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.755455,0.005455,0.005455,0.115455,0
2005.09.09,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.745455,0.005455,0.005455,0.125455,0
2005.09.16,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.775455,0.005455,0.005455,0.105455,0
2005.09.23,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.775455,0.005455,0.015455,0.095455,0
2005.09.30,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.015455,0.005455,0.775455,0.005455,0.015455,0.095455,0
2005.10.07,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.025455,0.005455,0.775455,0.005455,0.005455,0.095455,0
2005.10.14,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.805455,0.005455,0.005455,0.085455,0
2005.10.21,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.005455,0.805455,0.005455,0.005455,0.085455,0
